"VERSIONS","LEVEL_ID","TERRITORY_ID","NAME_HTML","YEAR","DATE","UNIT","VALUE"
"2016","3","LT021","Alytaus apskritis","2022","2022","PC","1112607.0"
"2016","3","LT021","Alytaus apskritis","2023","2023","PC","1147887.0"
"2016","3","LT021","Alytaus apskritis","2024","2024","PC","1193175.0"
"2016","3","LT022","Kauno apskritis","2019","2019","PC","1059926.0"
"2016","3","LT022","Kauno apskritis","2020","2020","PC","715349.0"
"2016","3","LT022","Kauno apskritis","2021","2021","PC","780707.0"
"2016","3","LT022","Kauno apskritis","2022","2022","PC","1349573.0"
"2016","3","LT022","Kauno apskritis","2023","2023","PC","1371410.0"
"2016","3","LT022","Kauno apskritis","2024","2024","PC","1485242.0"
"2016","3","LT023","Klaipedos apskritis","2019","2019","PC","2922382.0"
"2016","3","LT023","Klaipedos apskritis","2020","2020","PC","1625867.0"
"2016","3","LT023","Klaipedos apskritis","2021","2021","PC","1765510.0"
"2016","3","LT023","Klaipedos apskritis","2022","2022","PC","2181151.0"
"2016","3","LT023","Klaipedos apskritis","2023","2023","PC","2361817.0"
"2016","3","LT023","Klaipedos apskritis","2024","2024","PC","2243622.0"
"2016","3","LT024","Marijampoles apskritis","2019","2019","PC","66938.0"
"2016","3","LT024","Marijampoles apskritis","2020","2020","PC","107890.0"
"2016","3","LT024","Marijampoles apskritis","2021","2021","PC","60173.0"
"2016","3","LT024","Marijampoles apskritis","2022","2022","PC","70233.0"
"2016","3","LT024","Marijampoles apskritis","2023","2023","PC","80426.0"
"2016","3","LT024","Marijampoles apskritis","2024","2024","PC","93619.0"
"2016","3","LT025","Panevezio apskritis","2019","2019","PC","222002.0"
"2016","3","LT025","Panevezio apskritis","2020","2020","PC","109360.0"
"2016","3","LT025","Panevezio apskritis","2021","2021","PC","131836.0"
"2016","3","LT025","Panevezio apskritis","2022","2022","PC","151407.0"
"2016","3","LT025","Panevezio apskritis","2023","2023","PC","159784.0"
"2016","3","LT025","Panevezio apskritis","2024","2024","PC","164767.0"
"2016","3","LT026","Siauliu apskritis","2019","2019","PC","242468.0"
"2016","3","LT026","Siauliu apskritis","2020","2020","PC","179347.0"
"2016","3","LT026","Siauliu apskritis","2021","2021","PC","184825.0"
"2016","3","LT026","Siauliu apskritis","2022","2022","PC","257738.0"
"2016","3","LT026","Siauliu apskritis","2023","2023","PC","275448.0"
"2016","3","LT026","Siauliu apskritis","2024","2024","PC","296252.0"
"2016","3","LT027","Taurages apskritis","2019","2019","PC","51287.0"
"2016","3","LT027","Taurages apskritis","2020","2020","PC","24670.0"
"2016","3","LT027","Taurages apskritis","2021","2021","PC","27272.0"
"2016","3","LT027","Taurages apskritis","2022","2022","PC","36537.0"
"2016","3","LT027","Taurages apskritis","2023","2023","PC","49338.0"
"2016","3","LT027","Taurages apskritis","2024","2024","PC","41714.0"
"2016","3","LT028","Telsiu apskritis","2019","2019","PC","204184.0"
"2016","3","LT028","Telsiu apskritis","2020","2020","PC","87315.0"
"2016","3","LT028","Telsiu apskritis","2021","2021","PC","101913.0"
"2016","3","LT028","Telsiu apskritis","2022","2022","PC","155255.0"
"2016","3","LT028","Telsiu apskritis","2023","2023","PC","146222.0"
"2016","3","LT028","Telsiu apskritis","2024","2024","PC","140277.0"
"2016","3","LT029","Utenos apskritis","2019","2019","PC","341671.0"
"2016","3","LT029","Utenos apskritis","2020","2020","PC","279011.0"
"2016","3","LT029","Utenos apskritis","2021","2021","PC","281125.0"
"2016","3","LT029","Utenos apskritis","2022","2022","PC","327943.0"
"2016","3","LT029","Utenos apskritis","2023","2023","PC","338158.0"
"2016","3","LT029","Utenos apskritis","2024","2024","PC","364529.0"
"2016","3","LU000","Luxembourg","2019","2019","PC","2852274.0"
"2016","3","LU000","Luxembourg","2020","2020","PC","1693382.0"
"2016","3","LU000","Luxembourg","2021","2021","PC","2223776.0"
"2016","3","LU000","Luxembourg","2022","2022","PC","3296351.0"
"2016","3","LU000","Luxembourg","2023","2023","PC","3485954.0"
"2016","3","LU000","Luxembourg","2024","2024","PC","3684469.0"
"2016","3","LV003","Kurzeme","2019","2019","PC","727965.0"
"2016","3","LV003","Kurzeme","2020","2020","PC","428773.0"
"2016","3","LV003","Kurzeme","2021","2021","PC","416779.0"
"2016","3","LV003","Kurzeme","2022","2022","PC","505441.0"
"2016","3","LV003","Kurzeme","2023","2023","PC","531600.0"
"2016","3","LV003","Kurzeme","2024","2024","PC","570684.0"
"2016","3","LV005","Latgale","2019","2019","PC","248677.0"
"2016","3","LV005","Latgale","2020","2020","PC","152483.0"
"2016","3","LV005","Latgale","2021","2021","PC","146855.0"
"2016","3","LV005","Latgale","2022","2022","PC","190410.0"
"2016","3","LV005","Latgale","2023","2023","PC","214337.0"
"2016","3","LV005","Latgale","2024","2024","PC","203474.0"
"2016","3","LV006","Riga","2019","2019","PC","2426371.0"
"2016","3","LV006","Riga","2020","2020","PC","1372167.0"
"2016","3","LV006","Riga","2021","2021","PC","959662.0"
"2016","3","LV006","Riga","2022","2022","PC","1947386.0"
"2016","3","LV006","Riga","2023","2023","PC","2303364.0"
"2016","3","LV006","Riga","2024","2024","PC","2472714.0"
"2016","3","LV007","Pieriga","2019","2019","PC","1604179.0"
"2016","3","LV007","Pieriga","2020","2020","PC","663932.0"
"2016","3","LV007","Pieriga","2021","2021","PC","559384.0"
"2016","3","LV007","Pieriga","2022","2022","PC","842394.0"
"2016","3","LV007","Pieriga","2023","2023","PC","852987.0"
"2016","3","LV007","Pieriga","2024","2024","PC","915701.0"
"2016","3","LV008","Vidzeme","2019","2019","PC","305355.0"
"2016","3","LV008","Vidzeme","2020","2020","PC","186300.0"
"2016","3","LV008","Vidzeme","2021","2021","PC","201002.0"
"2016","3","LV008","Vidzeme","2022","2022","PC","252071.0"
"2016","3","LV008","Vidzeme","2023","2023","PC","298527.0"
"2016","3","LV008","Vidzeme","2024","2024","PC","320475.0"
"2016","3","LV009","Zemgale","2019","2019","PC","197135.0"
"2016","3","LV009","Zemgale","2020","2020","PC","85687.0"
"2016","3","LV009","Zemgale","2021","2021","PC","96095.0"
"2016","3","LV009","Zemgale","2022","2022","PC","145220.0"
"2016","3","LV009","Zemgale","2023","2023","PC","170039.0"
"2016","3","LV009","Zemgale","2024","2024","PC","191739.0"
"2016","3","MT001","Malta","2019","2019","PC","8662933.0"
"2016","3","MT001","Malta","2020","2020","PC","2812220.0"
"2016","3","MT001","Malta","2021","2021","PC","4417339.0"
"2016","3","MT001","Malta","2022","2022","PC","7952283.0"
"2016","3","MT001","Malta","2023","2023","PC","9577922.0"
"2016","3","MT001","Malta","2024","2024","PC","10982334.0"
"2016","3","MT002","Gozo and Comino / Ghawdex u Kemmuna","2019","2019","PC","1248349.0"
"2016","3","MT002","Gozo and Comino / Ghawdex u Kemmuna","2020","2020","PC","132964.0"
"2016","3","MT002","Gozo and Comino / Ghawdex u Kemmuna","2021","2021","PC","195620.0"
"2016","3","MT002","Gozo and Comino / Ghawdex u Kemmuna","2022","2022","PC","258141.0"
"2016","3","MT002","Gozo and Comino / Ghawdex u Kemmuna","2023","2023","PC","314370.0"
"2016","3","MT002","Gozo and Comino / Ghawdex u Kemmuna","2024","2024","PC","337845.0"
"2016","3","NL111","Oost-Groningen","2019","2019","PC","366074.0"
"2016","3","NL111","Oost-Groningen","2020","2020","PC","465165.0"
"2016","3","NL111","Oost-Groningen","2021","2021","PC","487526.0"
"2016","3","NL111","Oost-Groningen","2022","2022","PC","582841.0"
"2016","3","NL111","Oost-Groningen","2023","2023","PC","534016.0"
"2016","3","NL111","Oost-Groningen","2024","2024","PC","545147.0"
"2016","3","NL112","Delfzijl en omgeving","2019","2019","PC","108813.0"
"2016","3","NL112","Delfzijl en omgeving","2020","2020","PC","88859.0"
"2016","3","NL112","Delfzijl en omgeving","2021","2021","PC","95434.0"
"2016","3","NL112","Delfzijl en omgeving","2022","2022","PC","119174.0"
"2016","3","NL112","Delfzijl en omgeving","2023","2023","PC","99204.0"
"2016","3","NL112","Delfzijl en omgeving","2024","2024","PC","123001.0"
"2016","3","NL113","Overig Groningen","2019","2019","PC","1264620.0"
"2016","3","NL113","Overig Groningen","2020","2020","PC","1014592.0"
"2016","3","NL113","Overig Groningen","2021","2021","PC","957535.0"
"2016","3","NL113","Overig Groningen","2022","2022","PC","1233130.0"
"2016","3","NL113","Overig Groningen","2023","2023","PC","1175341.0"
"2016","3","NL113","Overig Groningen","2024","2024","PC","1199839.0"
"2016","3","NL124","Noord-Friesland","2019","2019","PC","3695860.0"
"2016","3","NL124","Noord-Friesland","2020","2020","PC","3127868.0"
"2016","3","NL124","Noord-Friesland","2021","2021","PC","3650738.0"
"2016","3","NL124","Noord-Friesland","2022","2022","PC","4295187.0"
"2016","3","NL124","Noord-Friesland","2023","2023","PC","4151852.0"
"2016","3","NL124","Noord-Friesland","2024","2024","PC","4238393.0"
"2016","3","NL125","Zuidwest-Friesland","2019","2019","PC","1514580.0"
"2016","3","NL125","Zuidwest-Friesland","2020","2020","PC","1717235.0"
"2016","3","NL125","Zuidwest-Friesland","2021","2021","PC","1636733.0"
"2016","3","NL125","Zuidwest-Friesland","2022","2022","PC","1717416.0"
"2016","3","NL125","Zuidwest-Friesland","2023","2023","PC","1774546.0"
"2016","3","NL125","Zuidwest-Friesland","2024","2024","PC","1811534.0"
"2016","3","NL126","Zuidoost-Friesland","2019","2019","PC","938197.0"
"2016","3","NL126","Zuidoost-Friesland","2020","2020","PC","762023.0"
"2016","3","NL126","Zuidoost-Friesland","2021","2021","PC","849277.0"
"2016","3","NL126","Zuidoost-Friesland","2022","2022","PC","885471.0"
"2016","3","NL126","Zuidoost-Friesland","2023","2023","PC","884375.0"
"2016","3","NL126","Zuidoost-Friesland","2024","2024","PC","932530.0"
"2016","3","NL131","Noord-Drenthe","2019","2019","PC","3187467.0"
"2016","3","NL131","Noord-Drenthe","2020","2020","PC","2522512.0"
"2016","3","NL131","Noord-Drenthe","2021","2021","PC","3032055.0"
"2016","3","NL131","Noord-Drenthe","2022","2022","PC","3298762.0"
"2016","3","NL131","Noord-Drenthe","2023","2023","PC","3351571.0"
"2016","3","NL131","Noord-Drenthe","2024","2024","PC","3454770.0"
"2016","3","NL132","Zuidoost-Drenthe","2019","2019","PC","2149623.0"
"2016","3","NL132","Zuidoost-Drenthe","2020","2020","PC","2419593.0"
"2016","3","NL132","Zuidoost-Drenthe","2021","2021","PC","2827345.0"
"2016","3","NL132","Zuidoost-Drenthe","2022","2022","PC","3105512.0"
"2016","3","NL132","Zuidoost-Drenthe","2023","2023","PC","3183866.0"
"2016","3","NL132","Zuidoost-Drenthe","2024","2024","PC","3138087.0"
"2016","3","NL133","Zuidwest-Drenthe","2019","2019","PC","1931518.0"
"2016","3","NL133","Zuidwest-Drenthe","2020","2020","PC","1073026.0"
"2016","3","NL133","Zuidwest-Drenthe","2021","2021","PC","1146180.0"
"2016","3","NL133","Zuidwest-Drenthe","2022","2022","PC","1204090.0"
"2016","3","NL133","Zuidwest-Drenthe","2023","2023","PC","1336386.0"
"2016","3","NL133","Zuidwest-Drenthe","2024","2024","PC","1088306.0"
"2016","3","NL211","Noord-Overijssel","2019","2019","PC","3295199.0"
"2016","3","NL211","Noord-Overijssel","2020","2020","PC","2590111.0"
"2016","3","NL211","Noord-Overijssel","2021","2021","PC","3577425.0"
"2016","3","NL211","Noord-Overijssel","2022","2022","PC","3865436.0"
"2016","3","NL211","Noord-Overijssel","2023","2023","PC","3648817.0"
"2016","3","NL211","Noord-Overijssel","2024","2024","PC","3952168.0"
"2016","3","NL212","Zuidwest-Overijssel","2019","2019","PC","901418.0"
"2016","3","NL212","Zuidwest-Overijssel","2020","2020","PC","452547.0"
"2016","3","NL212","Zuidwest-Overijssel","2021","2021","PC","516426.0"
"2016","3","NL212","Zuidwest-Overijssel","2022","2022","PC","587913.0"
"2016","3","NL212","Zuidwest-Overijssel","2023","2023","PC","739715.0"
"2016","3","NL212","Zuidwest-Overijssel","2024","2024","PC","450890.0"
"2016","3","NL213","Twente","2019","2019","PC","3003297.0"
"2016","3","NL213","Twente","2020","2020","PC","2903155.0"
"2016","3","NL213","Twente","2021","2021","PC","3444944.0"
"2016","3","NL213","Twente","2022","2022","PC","3920479.0"
"2016","3","NL213","Twente","2023","2023","PC","4526491.0"
"2016","3","NL213","Twente","2024","2024","PC","3984222.0"
"2016","3","NL221","Veluwe","2019","2019","PC","6600824.0"
"2016","3","NL221","Veluwe","2020","2020","PC","6045828.0"
"2016","3","NL221","Veluwe","2021","2021","PC","7321153.0"
"2016","3","NL221","Veluwe","2022","2022","PC","7328371.0"
"2016","3","NL221","Veluwe","2023","2023","PC","7694796.0"
"2016","3","NL221","Veluwe","2024","2024","PC","7830990.0"
"2016","3","NL224","Zuidwest-Gelderland","2019","2019","PC","734503.0"
"2016","3","NL224","Zuidwest-Gelderland","2020","2020","PC","626635.0"
"2016","3","NL224","Zuidwest-Gelderland","2021","2021","PC","486759.0"
"2016","3","NL224","Zuidwest-Gelderland","2022","2022","PC","824018.0"
"2016","3","NL224","Zuidwest-Gelderland","2023","2023","PC","770770.0"
"2016","3","NL224","Zuidwest-Gelderland","2024","2024","PC","730932.0"
"2016","3","NL225","Achterhoek","2019","2019","PC","2614990.0"
"2016","3","NL225","Achterhoek","2020","2020","PC","3141474.0"
"2016","3","NL225","Achterhoek","2021","2021","PC","3798731.0"
"2016","3","NL225","Achterhoek","2022","2022","PC","3947220.0"
"2016","3","NL225","Achterhoek","2023","2023","PC","3789390.0"
"2016","3","NL225","Achterhoek","2024","2024","PC","4177994.0"
"2016","3","NL226","Arnhem/Nijmegen","2019","2019","PC","3077835.0"
"2016","3","NL226","Arnhem/Nijmegen","2020","2020","PC","1537242.0"
"2016","3","NL226","Arnhem/Nijmegen","2021","2021","PC","1832006.0"
"2016","3","NL226","Arnhem/Nijmegen","2022","2022","PC","2171313.0"
"2016","3","NL226","Arnhem/Nijmegen","2023","2023","PC","2347246.0"
"2016","3","NL226","Arnhem/Nijmegen","2024","2024","PC","2480626.0"
"2016","3","NL230","Flevoland","2019","2019","PC","2253986.0"
"2016","3","NL230","Flevoland","2020","2020","PC","1755072.0"
"2016","3","NL230","Flevoland","2021","2021","PC","2193454.0"
"2016","3","NL230","Flevoland","2022","2022","PC","2812803.0"
"2016","3","NL230","Flevoland","2023","2023","PC","3171508.0"
"2016","3","NL230","Flevoland","2024","2024","PC","2825356.0"
"2016","3","NL310","Utrecht","2019","2019","PC","3315514.0"
"2016","3","NL310","Utrecht","2020","2020","PC","2360023.0"
"2016","3","NL310","Utrecht","2021","2021","PC","3029785.0"
"2016","3","NL310","Utrecht","2022","2022","PC","4212778.0"
"2016","3","NL310","Utrecht","2023","2023","PC","4402838.0"
"2016","3","NL310","Utrecht","2024","2024","PC","4494610.0"
"2016","3","NL321","Kop van Noord-Holland","2019","2019","PC","3461117.0"
"2016","3","NL321","Kop van Noord-Holland","2020","2020","PC","4574941.0"
"2016","3","NL321","Kop van Noord-Holland","2021","2021","PC","5602948.0"
"2016","3","NL321","Kop van Noord-Holland","2022","2022","PC","6201737.0"
"2016","3","NL321","Kop van Noord-Holland","2023","2023","PC","6431894.0"
"2016","3","NL321","Kop van Noord-Holland","2024","2024","PC","7220236.0"
"2016","3","NL323","IJmond","2019","2019","PC","945649.0"
"2016","3","NL323","IJmond","2020","2020","PC","645836.0"
"2016","3","NL323","IJmond","2021","2021","PC","618547.0"
"2016","3","NL323","IJmond","2022","2022","PC","904266.0"
"2016","3","NL323","IJmond","2023","2023","PC","794538.0"
"2016","3","NL323","IJmond","2024","2024","PC","829563.0"
"2016","3","NL324","Agglomeratie Haarlem","2019","2019","PC","2066131.0"
"2016","3","NL324","Agglomeratie Haarlem","2020","2020","PC","1179805.0"
"2016","3","NL324","Agglomeratie Haarlem","2021","2021","PC","1464283.0"
"2016","3","NL324","Agglomeratie Haarlem","2022","2022","PC","1942480.0"
"2016","3","NL324","Agglomeratie Haarlem","2023","2023","PC","2152014.0"
"2016","3","NL324","Agglomeratie Haarlem","2024","2024","PC","2196870.0"
"2016","3","NL325","Zaanstreek","2019","2019","PC","305957.0"
"2016","3","NL325","Zaanstreek","2020","2020","PC","150662.0"
"2016","3","NL325","Zaanstreek","2021","2021","PC","156492.0"
"2016","3","NL325","Zaanstreek","2022","2022","PC","390745.0"
"2016","3","NL325","Zaanstreek","2023","2023","PC","448847.0"
"2016","3","NL325","Zaanstreek","2024","2024","PC","472315.0"
"2016","3","NL327","Het Gooi en Vechtstreek","2019","2019","PC","596392.0"
"2016","3","NL327","Het Gooi en Vechtstreek","2020","2020","PC","212722.0"
"2016","3","NL327","Het Gooi en Vechtstreek","2021","2021","PC","265956.0"
"2016","3","NL327","Het Gooi en Vechtstreek","2022","2022","PC","506613.0"
"2016","3","NL327","Het Gooi en Vechtstreek","2023","2023","PC","351398.0"
"2016","3","NL327","Het Gooi en Vechtstreek","2024","2024","PC","359178.0"
"2016","3","NL328","Alkmaar en omgeving","2019","2019","PC","2558767.0"
"2016","3","NL328","Alkmaar en omgeving","2020","2020","PC","1246960.0"
"2016","3","NL328","Alkmaar en omgeving","2021","2021","PC","1319620.0"
"2016","3","NL328","Alkmaar en omgeving","2022","2022","PC","1668982.0"
"2016","3","NL328","Alkmaar en omgeving","2023","2023","PC","1752877.0"
"2016","3","NL328","Alkmaar en omgeving","2024","2024","PC","1821887.0"
"2016","3","NL329","Groot-Amsterdam","2019","2019","PC","25130574.0"
"2016","3","NL329","Groot-Amsterdam","2020","2020","PC","8338875.0"
"2016","3","NL329","Groot-Amsterdam","2021","2021","PC","8332592.0"
"2016","3","NL329","Groot-Amsterdam","2022","2022","PC","21955355.0"
"2016","3","NL329","Groot-Amsterdam","2023","2023","PC","26365666.0"
"2016","3","NL329","Groot-Amsterdam","2024","2024","PC","26915233.0"
"2016","3","NL332","Agglomeratie 's-Gravenhage","2019","2019","PC","3973594.0"
"2016","3","NL332","Agglomeratie 's-Gravenhage","2020","2020","PC","1986727.0"
"2016","3","NL332","Agglomeratie 's-Gravenhage","2021","2021","PC","2497036.0"
"2016","3","NL332","Agglomeratie 's-Gravenhage","2022","2022","PC","4064845.0"
"2016","3","NL332","Agglomeratie 's-Gravenhage","2023","2023","PC","4337111.0"
"2016","3","NL332","Agglomeratie 's-Gravenhage","2024","2024","PC","4427513.0"
"2016","3","NL333","Delft en Westland","2019","2019","PC","561664.0"
"2016","3","NL333","Delft en Westland","2020","2020","PC","376411.0"
"2016","3","NL333","Delft en Westland","2021","2021","PC","451114.0"
"2016","3","NL333","Delft en Westland","2022","2022","PC","675377.0"
"2016","3","NL333","Delft en Westland","2023","2023","PC","815326.0"
"2016","3","NL333","Delft en Westland","2024","2024","PC","832320.0"
"2016","3","NL337","Agglomeratie Leiden en Bollenstreek","2019","2019","PC","2605338.0"
"2016","3","NL337","Agglomeratie Leiden en Bollenstreek","2020","2020","PC","1585892.0"
"2016","3","NL337","Agglomeratie Leiden en Bollenstreek","2021","2021","PC","1896435.0"
"2016","3","NL337","Agglomeratie Leiden en Bollenstreek","2022","2022","PC","2425577.0"
"2016","3","NL337","Agglomeratie Leiden en Bollenstreek","2023","2023","PC","2754807.0"
"2016","3","NL337","Agglomeratie Leiden en Bollenstreek","2024","2024","PC","2812228.0"
"2016","3","NL33A","Zuidoost-Zuid-Holland","2019","2019","PC","545667.0"
"2016","3","NL33A","Zuidoost-Zuid-Holland","2020","2020","PC","306693.0"
"2016","3","NL33A","Zuidoost-Zuid-Holland","2021","2021","PC","351403.0"
"2016","3","NL33A","Zuidoost-Zuid-Holland","2022","2022","PC","551977.0"
"2016","3","NL33A","Zuidoost-Zuid-Holland","2023","2023","PC","614784.0"
"2016","3","NL33A","Zuidoost-Zuid-Holland","2024","2024","PC","627598.0"
"2016","3","NL33B","Oost-Zuid-Holland","2019","2019","PC","321002.0"
"2016","3","NL33B","Oost-Zuid-Holland","2020","2020","PC","555056.0"
"2016","3","NL33B","Oost-Zuid-Holland","2021","2021","PC","704862.0"
"2016","3","NL33B","Oost-Zuid-Holland","2022","2022","PC","933591.0"
"2016","3","NL33B","Oost-Zuid-Holland","2023","2023","PC","707229.0"
"2016","3","NL33B","Oost-Zuid-Holland","2024","2024","PC","721970.0"
"2016","3","NL33C","Groot-Rijnmond","2019","2019","PC","4567963.0"
"2016","3","NL33C","Groot-Rijnmond","2020","2020","PC","3284487.0"
"2016","3","NL33C","Groot-Rijnmond","2021","2021","PC","3817349.0"
"2016","3","NL33C","Groot-Rijnmond","2022","2022","PC","5641639.0"
"2016","3","NL33C","Groot-Rijnmond","2023","2023","PC","6552488.0"
"2016","3","NL33C","Groot-Rijnmond","2024","2024","PC","6689068.0"
"2016","3","NL341","Zeeuwsch-Vlaanderen","2019","2019","PC","2870742.0"
"2016","3","NL341","Zeeuwsch-Vlaanderen","2020","2020","PC","1984476.0"
"2016","3","NL341","Zeeuwsch-Vlaanderen","2021","2021","PC","2517838.0"
"2016","3","NL341","Zeeuwsch-Vlaanderen","2022","2022","PC","2846513.0"
"2016","3","NL341","Zeeuwsch-Vlaanderen","2023","2023","PC","3490219.0"
"2016","3","NL341","Zeeuwsch-Vlaanderen","2024","2024","PC","3779839.0"
"2016","3","NL342","Overig Zeeland","2019","2019","PC","8239603.0"
"2016","3","NL342","Overig Zeeland","2020","2020","PC","7044672.0"
"2016","3","NL342","Overig Zeeland","2021","2021","PC","8590974.0"
"2016","3","NL342","Overig Zeeland","2022","2022","PC","10004647.0"
"2016","3","NL342","Overig Zeeland","2023","2023","PC","9899073.0"
"2016","3","NL342","Overig Zeeland","2024","2024","PC","9381897.0"
"2016","3","NL411","West-Noord-Brabant","2019","2019","PC","2337309.0"
"2016","3","NL411","West-Noord-Brabant","2020","2020","PC","1164943.0"
"2016","3","NL411","West-Noord-Brabant","2021","2021","PC","1440601.0"
"2016","3","NL411","West-Noord-Brabant","2022","2022","PC","1971854.0"
"2016","3","NL411","West-Noord-Brabant","2023","2023","PC","2155957.0"
"2016","3","NL411","West-Noord-Brabant","2024","2024","PC","2308835.0"
"2016","3","NL412","Midden-Noord-Brabant","2019","2019","PC","2350196.0"
"2016","3","NL412","Midden-Noord-Brabant","2020","2020","PC","2396368.0"
"2016","3","NL412","Midden-Noord-Brabant","2021","2021","PC","2946570.0"
"2016","3","NL412","Midden-Noord-Brabant","2022","2022","PC","3426134.0"
"2016","3","NL412","Midden-Noord-Brabant","2023","2023","PC","3538596.0"
"2016","3","NL412","Midden-Noord-Brabant","2024","2024","PC","3612354.0"
"2016","3","NL413","Noordoost-Noord-Brabant","2019","2019","PC","2270808.0"
"2016","3","NL413","Noordoost-Noord-Brabant","2020","2020","PC","1424623.0"
"2016","3","NL413","Noordoost-Noord-Brabant","2021","2021","PC","1811134.0"
"2016","3","NL413","Noordoost-Noord-Brabant","2022","2022","PC","2413891.0"
"2016","3","NL413","Noordoost-Noord-Brabant","2023","2023","PC","2137400.0"
"2016","3","NL413","Noordoost-Noord-Brabant","2024","2024","PC","2181952.0"
"2016","3","NL414","Zuidoost-Noord-Brabant","2019","2019","PC","4486457.0"
"2016","3","NL414","Zuidoost-Noord-Brabant","2020","2020","PC","3125888.0"
"2016","3","NL414","Zuidoost-Noord-Brabant","2021","2021","PC","4076280.0"
"2016","3","NL414","Zuidoost-Noord-Brabant","2022","2022","PC","5214621.0"
"2016","3","NL414","Zuidoost-Noord-Brabant","2023","2023","PC","5633907.0"
"2016","3","NL414","Zuidoost-Noord-Brabant","2024","2024","PC","5833459.0"
"2016","3","NL421","Noord-Limburg","2019","2019","PC","2452840.0"
"2016","3","NL421","Noord-Limburg","2020","2020","PC","3377237.0"
"2016","3","NL421","Noord-Limburg","2021","2021","PC","4068940.0"
"2016","3","NL421","Noord-Limburg","2022","2022","PC","4931603.0"
"2016","3","NL421","Noord-Limburg","2023","2023","PC","5392049.0"
"2016","3","NL421","Noord-Limburg","2024","2024","PC","5215030.0"
"2016","3","NL422","Midden-Limburg","2019","2019","PC","1669500.0"
"2016","3","NL422","Midden-Limburg","2020","2020","PC","1781318.0"
"2016","3","NL422","Midden-Limburg","2021","2021","PC","2217456.0"
"2016","3","NL422","Midden-Limburg","2022","2022","PC","2417076.0"
"2016","3","NL422","Midden-Limburg","2023","2023","PC","2448850.0"
"2016","3","NL422","Midden-Limburg","2024","2024","PC","2881652.0"
"2016","3","NL423","Zuid-Limburg","2019","2019","PC","8170982.0"
"2016","3","NL423","Zuid-Limburg","2020","2020","PC","4067308.0"
"2016","3","NL423","Zuid-Limburg","2021","2021","PC","5062341.0"
"2016","3","NL423","Zuid-Limburg","2022","2022","PC","5436828.0"
"2016","3","NL423","Zuid-Limburg","2023","2023","PC","5914701.0"
"2016","3","NL423","Zuid-Limburg","2024","2024","PC","5758056.0"
"2016","3","NO060","Trøndelag","2019","2019","PC","2588656.0"
"2016","3","NO060","Trøndelag","2020","2020","PC","2042772.0"
"2016","3","NO060","Trøndelag","2021","2021","PC","2322867.0"
"2016","3","NO060","Trøndelag","2022","2022","PC","2658387.0"
"2016","3","NO060","Trøndelag","2023","2023","PC","2832153.0"
"2016","3","NO060","Trøndelag","2024","2024","PC","2879065.0"
"2016","3","NO071","Nordland","2019","2019","PC","2001564.0"
"2016","3","NO071","Nordland","2020","2020","PC","1485379.0"
"2016","3","NO071","Nordland","2021","2021","PC","1734114.0"
"2016","3","NO071","Nordland","2022","2022","PC","2055481.0"
"2016","3","NO071","Nordland","2023","2023","PC","2280611.0"
"2016","3","NO071","Nordland","2024","2024","PC","2628598.0"
"2016","3","PL213","Miasto Kraków","2019","2019","PC","5848189.0"
"2016","3","PL213","Miasto Kraków","2020","2020","PC","1820788.0"
"2016","3","PL213","Miasto Kraków","2021","2021","PC","2635038.0"
"2016","3","PL213","Miasto Kraków","2022","2022","PC","4887757.0"
"2016","3","PL213","Miasto Kraków","2023","2023","PC","5741775.0"
"2016","3","PL213","Miasto Kraków","2024","2024","PC","6526485.0"
"2016","3","PL214","Krakowski","2019","2019","PC","755398.0"
"2016","3","PL214","Krakowski","2020","2020","PC","328757.0"
"2016","3","PL214","Krakowski","2021","2021","PC","439538.0"
"2016","3","PL214","Krakowski","2022","2022","PC","745877.0"
"2016","3","PL214","Krakowski","2023","2023","PC","815004.0"
"2016","3","PL214","Krakowski","2024","2024","PC","792758.0"
"2016","3","PL217","Tarnowski","2019","2019","PC","188112.0"
"2016","3","PL217","Tarnowski","2020","2020","PC","123000.0"
"2016","3","PL217","Tarnowski","2021","2021","PC","146392.0"
"2016","3","PL217","Tarnowski","2022","2022","PC","225091.0"
"2016","3","PL217","Tarnowski","2023","2023","PC","198253.0"
"2016","3","PL217","Tarnowski","2024","2024","PC","190459.0"
"2016","3","PL218","Nowosadecki","2019","2019","PC","1500368.0"
"2016","3","PL218","Nowosadecki","2020","2020","PC","1310557.0"
"2016","3","PL218","Nowosadecki","2021","2021","PC","1738089.0"
"2016","3","PL218","Nowosadecki","2022","2022","PC","2425436.0"
"2016","3","PL218","Nowosadecki","2023","2023","PC","2450062.0"
"2016","3","PL218","Nowosadecki","2024","2024","PC","2529427.0"
"2016","3","PL219","Nowotarski","2019","2019","PC","6030398.0"
"2016","3","PL219","Nowotarski","2020","2020","PC","3043059.0"
"2016","3","PL219","Nowotarski","2021","2021","PC","3530746.0"
"2016","3","PL219","Nowotarski","2022","2022","PC","4888015.0"
"2016","3","PL219","Nowotarski","2023","2023","PC","4886175.0"
"2016","3","PL219","Nowotarski","2024","2024","PC","4917431.0"
"2016","3","PL21A","Oswiecimski","2019","2019","PC","533049.0"
"2016","3","PL21A","Oswiecimski","2020","2020","PC","215601.0"
"2016","3","PL21A","Oswiecimski","2021","2021","PC","333427.0"
